shoe_sku,shoe_name,shoe_brand,shoe_type,shoe_gender
1HK1142830FBBLC,Anacapa 2 Low GORE-TEX,Hoka,Hiking Shoes,Women
1HK1127896FCK,Clifton 9,Hoka,Running Shoes,Women
1HK1147810BKFS,Mach 6,Hoka,Running Shoes,Women
1HK1127952EQB,Bondi 8,Hoka,Running Shoes,Women
1HK1155131HKC,Rincon 4,Hoka,Running Shoes,Women
1HK1141490FBCQ,Clifton 9 GORE-TEX,Hoka,Running Shoes,Women
10K39925008,Puma R78 Nylon Retro Sneakers,PUMA come from PUMA merchant,未知類型,Unisex
10K39925007,Puma R78 Nylon Retro Sneakers,PUMA come from PUMA merchant,未知類型,Unisex
10K39925006,Puma R78 Nylon Retro Sneakers,PUMA come from PUMA merchant,未知類型,Unisex
112M1906NE,1906 Utility,New Balance,Sneakers,Unisex
185129265LIL,Max Cushioning Suspension,Skechers,Running Shoes,Women
108II0020,Adistar Cushion X Hello Kitty Anniversary,Adidas,Sneakers,Women
1HK1141570FRRR,Ora Primo,Hoka,Trail Running Shoes,Unisex
1151012B510021,NOVABLAST 4,Asics,Running Shoes,Women
1151012B601102,GEL-NIMBUS 26,Asics,Sneakers,Women
1HK1155151SZQ,Speedgoat 6 GORE-TEX,Hoka,Hiking Shoes,Women
108ID4024,Cloudfoam Go Lounger,Adidas,Sneakers,Women
112WMORLW5,Fresh Foam X More v5,New Balance,Running Shoes,Women
1HK1133958FBBLC,Transport GORE-TEX,Hoka,Hiking Shoes,Women
1HK1147670SSDD,Hopara 2,Hoka,Hiking Shoes,Women
1HK1127896CYWH,Clifton 9,Hoka,Running Shoes,Women
1HK1134532DOTN,Restore TC,Hoka,Casual Footwear,Unisex
1151072A106101,Gel-Task 4,Asics,Volleyball Shoes,Women
13ZS10768221,Endorphin Elite,Saucony,Running Shoes,Women
1151012B599250,Gel-Cumulus 26,Asics,Running Shoes,Women
112WS327PL,327,New Balance,Sneakers,Women
1151042A208102,Gel-Resolution 9,Asics,Tennis Shoes,Women
1151042A237103,Gel-Dedicate 8,Asics,Tennis Shoes,Women
13ZS10940222,Endorphin Speed 4,Saucony,Running Shoes,Women
1151072A104100,Powerbreak FF,Asics,Badminton Shoes,Women
108JR2731,Adizero Boston 12,Adidas,Running Shoes,Unisex
112WS327PO,327,New Balance,Sneakers,Women
185177408WHT,Tres Air Uno,Skechers,Causual Footwear,Women
1151052A075101,Sky Elite FF 3,Asics,Volleyball Shoes,Women
1151042A265100,Solution Swift FF 2,Asics,Tennis Shoes,Women
112M1906RES,1906R,New Balance,Sneakers,Unisex
112M1906REU,1906R,New Balance,Sneakers,Unisex
1151012B666002,GT-2000 13,Asics,Running Shoes,Women
1151012B666101,GT-2000 13,Asics,Running Shoes,Women
1151012B666300,GT-2000 13,Asics,Running Shoes,Women
1151012B671003,Gel-Kayano 31 (D),Asics,Running Shoes,Women
1151012B670400,Gel-Kayano 31,Asics,Running Shoes,Women
108ID8628,Dropset 3,Adidas,Sneakers,Unisex
1151012B670022,Gel-Kayano 31,Asics,Running Shoes,Women
108IH2638,Ultrarun 5,Adidas,Running Shoes,Women
129L47686400,X Ultra Alpine GORE-TEX,Salomon,Hiking Shoes,Women
129L47583700,Xa Pro 3D V9 GORE-TEX,Salomon,Hiking Shoes,Women
129L47567300,X Ultra Alpine GORE-TEX,Salomon,Hiking Shoes,Women
129L47594500,Supercross 4 GORE-TEX,Salomon,Hiking Shoes,Women
108ID3628,Adizero Takumi Sen 10,Adidas,Running Shoes,Women
108ID6304,Supernova GORE-TEX,Adidas,Running Shoes,Women
108ID6306,Supernova GORE-TEX,Adidas,Running Shoes,Unisex
108ID3614,Adizero Adios Pro 3,Adidas,Running Shoes,Women
108IF7005,Stan Smith PF,Adidas,Sneakers,Women
1CS210059001,Classic Lined Overpuff Clog,Crocs,Sandals,Unisex
1CS210059100,Classic Lined Overpuff Clog,Crocs,Sandals,Unisex
185150520OWBR,D'Lites 5.0,Skechers,Casual Footwear,Women
112M2002WD,2002W,New Balance,Sneakers,Unisex
185150521NTMT,D'Lites 5.0,Skechers,Casual Footwear,Women
112M2002WB,2002W,New Balance,Sneakers,Unisex
108IF9220,Adizero Boston 12,Adidas,Running Shoes,Women
108JI2585,Gazelle,Adidas,Sneakers,Unisex
108JI2586,Gazelle,Adidas,Sneakers,Unisex
1CS10001302,Classic Clog,Crocs,Sandals,Unisex
1151012B676100,Magic Speed 4,Asics,Running Shoes,Women
10K10789201,ULTRA 5 MATCH TT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10790701,ULTRA 5 PLAY IT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10793901,FUTURE 7 PLAY FG/AG Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10768701,ULTRA 5 MATCH FG/AG Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10768901,ULTRA 5 PLAY FG/AG Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10789501,ULTRA 5 MATCH IT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10793101,FUTURE 7 MATCH FG/AG Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10794201,FUTURE 7 PLAY IT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10775403,ULTRA MATCH FG/AG Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10793601,FUTURE 7 MATCH IT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10793701,FUTURE 7 MATCH TT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
1CS2059426ZR,Classic Glitter Clog,Crocs,Sandals,Unisex
108JS1193,Taekwondo Lace Shoe,Adidas,Sneakers,Unisex
108JS1194,Taekwondo Lace Shoe,Adidas,Sneakers,Unisex
1CS21052790H,Slytherin Classic Clog,Crocs,Sandals,Unisex
1CS21052990H,Hufflepuff Classic Clog,Crocs,Sandals,Unisex
1CS21052890H,Ravenclaw Classic Clog,Crocs,Sandals,Unisex
1CS21055390H,Gryffindor Classic Clog,Crocs,Sandals,Unisex
1CS21056190H,Classic Nightmare Before Christmas Clog,Crocs,Sandals,Unisex
1CS210738001,Classic Lined Buff Check Clog,Crocs,Sandals,Unisex
