shoe_sku,shoe_name,shoe_brand,shoe_type,shoe_gender
129L47518700,Genesis GORE-TEX,Salomon,Hiking Shoes,Men
108JH6379,Gazelle,Adidas,Sneakers,Unisex
185183193NVY,Moonhiker,Skechers,Casual Footwear,Men
108IH6021,Cloudfoam Comfy,Adidas,Sneakers,Men
108IF6490,Handball Spezial,Adidas,Sneakers,Unisex
129L47594300,Supercross 4 GORE-TEX,Salomon,Hiking Shoes,Men
112MTMORNB1,Fresh Foam X Trail More v3,New Balance,Hiking Shoes,Men
1151011B687400,GT-2000 12 GORE-TEX,Asics,Running Shoes,Men
1151011B857001,GT-1000 13 GORE-TEX,Asics,Running Shoes,Men
1151011B801003,GEL Trabuco 12 GORE-TEX,Asics,Trail Running Shoes,Men
112U1080J13,Fresh Foam X 1080 Utility,New Balance,Running Shoes,Unisex
10K10768903,ULTRA 5 PLAY FG/AG Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10793703,FUTURE 7 MATCH TT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10793903,FUTURE 7 PLAY FG/AG Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10768303,ULTRA 5 ULTIMATE FG Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10789503,ULTRA 5 MATCH IT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10790703,ULTRA 5 PLAY IT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10793103,FUTURE 7 MATCH FG/AG Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10793603,FUTURE 7 MATCH IT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
108IF1482,Ultraboost 5,Adidas,Running Shoes,Men
10K10768703,ULTRA 5 MATCH FG/AG Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10789203,ULTRA 5 MATCH TT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10791603,FUTURE 7 ULTIMATE FG/AG Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10794203,FUTURE 7 PLAY IT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
1BK1027621,Boston Eva Stone Coin,Birkenstock,Slippers,Men
1BK1027381,Boston Eva Eggshell,Birkenstock,Slippers,Men
108ID3599,Supernova Rise,Adidas,Running Shoes,Men
1BK1028566,Barbados Eva,Birkenstock,Slippers,Men
112UWRPDCCE,WRPD Runner,New Balance,Sneakers,Unisex
112UWRPDFCB,WRPD Runner,New Balance,Sneakers,Unisex
112M1080N14,Fresh Foam X 1080 v14,New Balance,Running Shoes,Men
1151011B861001,GT-2000 13,Asics,Running Shoes,Men
1151011B861020,GT-2000 13,Asics,Running Shoes,Men
185232704CHAR,Arch Fit 2.0,Skechers,Casual Footwear,Men
185232704OLV,Arch Fit 2.0,Skechers,Casual Footwear,Men
185200022ECBLK,Max Cushioning Elite SR,Skechers,Working Shoes,Men
1151011B864001,Gel-Cumulus 26 GORE-TEX,Asics,Running Shoes,Men
112U1080I13,1080,New Balance,Running Shoes,Unisex
112U574RBG,574,New Balance,Sneakers,Unisex
108ID5695,Defiant Speed 2,Adidas,Tennis Shoes,Men
108IH0070,Vento XLG Deluxe,Adidas,Running Shoes,Unisex
112MR530ASR,530,New Balance,Sneakers,Unisex
1HK1123202EQB,Bondi 8,Hoka,Running Shoes,Men
1HK1141632FBBLC,Anacapa 2 Low GORE-TEX,Hoka,Hiking Shoes,Men
1HK1147850EGR,Arahi 7,Hoka,Running Shoes,Men
112M1906NE,1906 Utility,New Balance,Sneakers,Unisex
185216639BKOR,Go Walk 7,Skechers,Casual Footwear,Men
185220839TPE,Max Cushion Premier 2.0,Skechers,Running Shoes,Men
185216639GYBL,Go Walk 7,Skechers,Casual Footwear,Men
112MFCPRLK5,Fuelcell Propel V5,New Balance,Running Shoes,Men
1HK1155130HKC,Rincon 4,Hoka,Running Shoes,Men
1HK1127895FCK,Clifton 9,Hoka,Running Shoes,Men
10K39925008,Puma R78 Nylon Retro Sneakers,PUMA come from PUMA merchant,未知類型,Unisex
10K39925007,Puma R78 Nylon Retro Sneakers,PUMA come from PUMA merchant,未知類型,Unisex
10K39925006,Puma R78 Nylon Retro Sneakers,PUMA come from PUMA merchant,未知類型,Unisex
108IF6376,Predator League Turf Boots,Adidas,Football Shoes,Men
108IF1335,F50 League Turf Boots,Adidas,Football Shoes,Men
108IF1346,F50 Club Indoor Boots,Adidas,Football Shoes,Men
108IF6406,Predator Club Indoor Sala Boots,Adidas,Football Shoes,Men
108JI4065,A.E. 1 LOW,Adidas,Basketball Shoes,Men
108IF6391,Predator League Indoor Boots,Adidas,Football Shoes,Men
108IG8716,Copa Pure 2 League Firm Ground Boots,Adidas,Football Shoes,Men
1HK1155150STLV,Speedgoat 6 GORE-TEX,Hoka,Hiking Shoes,Men
108IF6313,Predator League 2G/3G Artificial Grass Boots,Adidas,Football Shoes,Men
108IF6349,Predator League Firm Ground Boots,Adidas,Football Shoes,Men
108IG8720,Copa Pure 2 League Turf Boots,Adidas,Football Shoes,Men
1HK1147833FTG,Mach 6 Wide,Hoka,Running Shoes,Men
108IF1329,F50 League Artifici AL Grass Boots,Adidas,Football Shoes,Men
108IG8723,Copa Pure 2 League Artificial Grass Boots,Adidas,Football Shoes,Men
108ID6509,Cloudfoam Move Lounger,Adidas,Sneakers,Men
108ID6512,Cloudfoam Move Lounger,Adidas,Sneakers,Men
1HK1141570FRRR,Ora Primo,Hoka,Trail Running Shoes,Unisex
185183083WGY,Tres Air Uno,Skechers,Causual Footwear,Men
1151011B693301,NOVABLAST 4,Asics,Sneakers,Men
108IE0602,F50 League Firm/Multi-Ground Boots,Adidas,Football Shoes,Men
112MMORLW5,Fresh Foam X More v5,New Balance,Running Shoes,Men
1HK1147790FTG,Mach 6,Hoka,Running Shoes,Men
1HK1133957FBLCKB,Transport GORE-TEX,Hoka,Hiking Shoes,Men
1HK1134532DOTN,Restore TC,Hoka,Casual Footwear,Unisex
1151041A405103,Gel-Challenger 14,Asics,Tennis Shoes,Men
13ZS20768221,Endorphin Elite,Saucony,Running Shoes,Men
13ZS20964217,Triumph 22,Saucony,Running Shoes,Men
13ZS20964215,Triumph 22,Saucony,Running Shoes,Men
1151011B792022,Gel-Cumulus 26,Asics,Running Shoes,Men
13ZS20940222,Endorphin Speed 4,Saucony,Running Shoes,Men
108JR2731,Adizero Boston 12,Adidas,Running Shoes,Unisex
1151011B861800,GT-2000 13,Asics,Running Shoes,Men
108ID8628,Dropset 3,Adidas,Sneakers,Unisex
1151011B861002,GT-2000 13,Asics,Running Shoes,Men
1151011B861021,GT-2000 13,Asics,Running Shoes,Men
1151011B861300,GT-2000 13,Asics,Running Shoes,Men
1151011B867100,Gel-Kayano 31,Asics,Running Shoes,Men
108IF1211,Adizero Takumi Sen 10,Adidas,Running Shoes,Men
1151051A080100,Sky Elite FF 3,Asics,Volleyball Shoes,Men
112M1906RES,1906R,New Balance,Sneakers,Unisex
112M1906REU,1906R,New Balance,Sneakers,Unisex
1CS210059001,Classic Lined Overpuff Clog,Crocs,Sandals,Unisex
1CS210059100,Classic Lined Overpuff Clog,Crocs,Sandals,Unisex
129L47686200,X Ultra Alpine GORE-TEX,Salomon,Hiking Shoes,Men
129L47686300,X Ultra Alpine GORE-TEX,Salomon,Hiking Shoes,Men
108ID6306,Supernova GORE-TEX,Adidas,Running Shoes,Unisex
108ID8749,Galaxy 7,Adidas,Sneakers,Men
1151011B867301,Gel-Kayano 31,Asics,Running Shoes,Men
108ID3635,Adizero Adios Pro 3,Adidas,Running Shoes,Men
108JI2585,Gazelle,Adidas,Sneakers,Unisex
108JI2586,Gazelle,Adidas,Sneakers,Unisex
1151011B875100,Magic Speed 4,Asics,Running Shoes,Men
1CS10001302,Classic Clog,Crocs,Sandals,Unisex
1151011B875400,Magic Speed 4,Asics,Running Shoes,Men
10K10789201,ULTRA 5 MATCH TT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10790701,ULTRA 5 PLAY IT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10793901,FUTURE 7 PLAY FG/AG Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10771503,FUTURE 7 MATCH FG/AG Men's Football Boots,PUMA come from PUMA merchant,未知類型,Men
10K10768701,ULTRA 5 MATCH FG/AG Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
112M2002WD,2002W,New Balance,Sneakers,Unisex
112M2002WB,2002W,New Balance,Sneakers,Unisex
108IF9211,Adizero Boston 12,Adidas,Running Shoes,Men
1CS21052790H,Slytherin Classic Clog,Crocs,Sandals,Unisex
1CS21052990H,Hufflepuff Classic Clog,Crocs,Sandals,Unisex
1CS21052890H,Ravenclaw Classic Clog,Crocs,Sandals,Unisex
1CS21055390H,Gryffindor Classic Clog,Crocs,Sandals,Unisex
1CS21056190H,Classic Nightmare Before Christmas Clog,Crocs,Sandals,Unisex
10K10768901,ULTRA 5 PLAY FG/AG Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10789501,ULTRA 5 MATCH IT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10793101,FUTURE 7 MATCH FG/AG Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10794201,FUTURE 7 PLAY IT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10772603,FUTURE 7 PLAY TT Men's Football Boots,PUMA come from PUMA merchant,未知類型,Men
10K10775803,ULTRA MATCH IT Men's Football Boots,PUMA come from PUMA merchant,未知類型,Men
10K10772703,FUTURE 7 PLAY IT Men's Football Boots,PUMA come from PUMA merchant,未知類型,Men
10K10775403,ULTRA MATCH FG/AG Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10793601,FUTURE 7 MATCH IT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
10K10793701,FUTURE 7 MATCH TT Football Boots,PUMA come from PUMA merchant,未知類型,Unisex
1CS2059426ZR,Classic Glitter Clog,Crocs,Sandals,Unisex
108JS1193,Taekwondo Lace Shoe,Adidas,Sneakers,Unisex
108ID3620,Adizero Takumi Sen 10,Adidas,Running Shoes,Men
108JS1194,Taekwondo Lace Shoe,Adidas,Sneakers,Unisex
1151103A112102,DS Light Club TF (2E),Asics,Football Shoes,Unisex
112UWRPDFCA,WRPD Runner,New Balance,Sneakers,Unisex
1HK1155119FCT,Mach x 2,Hoka,Running Shoes,Men
156P1GA241625,Morelia II Club,Mizuno,Football Shoes,Men
108JI4068,AE 1 Ascent Low,Adidas,Basketball Shoes,Men
1151011B867402,Gel-Kayano 31,Asics,Running Shoes,Men
112MTHIERF8,Fresh Foam X Hierro v8,New Balance,Hiking Shoes,Men
108JH9848,Adilette Clogs,Adidas,Sandals,Unisex
108ID8757,Galaxy 7,Adidas,Running Shoes,Men
1CS210738001,Classic Lined Buff Check Clog,Crocs,Sandals,Unisex
